FID,ID,X,Y,Z,Z2,Cluster,Edge,Z_Value,Z_Value99,Z_Value90,Z_Value90_50,Z_Value95,Z2_Value,Z2_Value90,Z2_Value90_50,X_Value,X_Value90,X_Value95,Y_Value90,X_2x,X_11x,X_1x,X_09x,X_01x,X_2x_5c,X_11x_5c,X_1x_5c,X_09x_5c,X_01x_5c,X_180_1000,X_200_1111,X_190_1056,X_150_1000,X_200_1333,X_175_1167,X_100_1000,X_200_2000,X_150_1500,X_50_1000,X_200_4000,X_125_2500,X_120_1000,X_200_1667,X_160_1333,X_110_1000,X_200_1818,X_155_1409,X_90_1000,X_200_2222,X_145_1611,X_70_1000,X_200_2857,X_135_1929,X_80_1000,X_200_2500,X_140_1750,X_60_1000,X_200_3333,X_130_2167,X_40_1000,Y_8_200,X_200_5000,Y_40_1000,X_120_3000,Y_24_600,X_30_1000,Y_6_200,X_200_6667,Y_40_1333,X_115_3833,Y_23_767,X_20_1000,Y_4_200,X_200_10000,Y_40_2000,X_110_5500,Y_22_1100,X_10_1000,Y_2_200,X_200_20000,Y_40_4000,X_105_10500,Y_21_2100,X_200_1200,Y_40_160,X_200_800,Y_40_240,X_200_1400,Y_40_120,X_200_600,Y_40_280,X_200_1600,Y_40_80,X_200_400,Y_40_320,X_120_1200,Y_16_160,X_80_800,Y_24_240,X_140_1400,Y_12_120,X_60_600,Y_28_280,X_160_1600,Y_8_80,X_40_400,Y_32_320,X_12_1200,Y_2_160,X_8_800,Y_2_240,X_14_1400,Y_1_120,X_6_600,Y_3_280,X_16_1600,Y_1_80,X_4_400,Y_3_320,X_200_1300,Y_40_260,X_200_1500,Y_40_300,X_200_1100,Y_40_220,X_200_900,Y_40_180,X_200_700,Y_40_140,X_200_500,Y_40_100,X_13_1300,Y_3_260,X_15_1500,Y_3_300,X_11_1100,Y_2_220,X_9_900,Y_2_180,X_7_700,Y_1_140,X_5_500,Y_1_100,X_200_1000,Y_40_200,X_17_1700,X_18_1800,X_19_1900,X_20_2000,X_30_3000
73,74,1512.215905,297.2300211,1.9560924,3.272645894,1,0,10,10,3.6,3.6,5.18,0.285307087,3.6,3.6,2022.084759,1256,1329,251,1942.515186,1082.979562,1106.127605,911.3590034,114.3666371,1936.571684,1001.303158,1033.531447,921.976109,85.71357156,1099.944899,1379.740685,614.701873,1127.133814,1343.202671,1354.37366,867.2807345,1399.672447,1268.013114,1029.247788,4249.794529,2682.2875,950.5959316,1776.106962,1549.844251,831.8277788,1558.346593,1070.152395,944.711392,2382.014651,1768.56767,1100.5551,3099.613537,1992.25443,957.7925055,2674.086537,1659.895909,996.8618664,3243.551094,2369.364026,972.5597851,195.9980226,5076.177523,988.6332174,3001.677514,627.4207041,989.3794262,189.8832685,6621.346369,1293.705988,3936.878904,786.0616526,1016.117705,199.8918738,10051.39541,1998.02316,5309.953681,1105.094348,989.0969809,200.5716922,19902.39672,3970.354424,10416.91717,2122.754237,1403.619973,177.13186,857.4754666,254.1368242,1274.336774,133.7946964,714.7281742,267.4025906,1402.787508,97.48155608,259.0390903,390.2810188,1034.991318,156.5948256,897.822592,210.7134751,1418.721668,113.9793716,651.2541787,308.0668082,1621.033608,68.51641396,347.6627299,361.2371129,1224.495034,158.2641055,791.9870445,242.3476398,1408.219613,119.2000171,590.6983932,281.4388521,1607.767116,79.38842684,401.6581154,322.6860244,1034.551511,288.2146436,1663.523432,278.8800706,1067.399358,164.7831937,1012.654246,112.9877635,626.4899199,187.5592164,311.375074,136.3036814,1270.444303,258.1930941,1486.323895,296.8331906,1108.33287,223.789027,892.4150823,177.4991241,696.2704169,139.8962437,500.4193949,99.91369812,877.0323731,175.5531029,1683.424132,1758.598357,1903.757717,2033.596671,2962.339662
74,75,1474.086747,305.1062625,1.937717443,0.502807387,1,1,10,10,3.6,3.6,5.18,1.960541311,3.6,3.6,1935.081273,1256,1329,251,2043.236929,1115.414396,1138.61428,885.3953144,178.9032857,1976.555408,1123.62373,1056.745202,815.821306,124.8624989,980.6295803,1182.853757,1007.264634,844.6698097,1511.88912,1098.136355,1155.07627,1682.604881,1535.21619,1046.674953,3751.466844,2521.689182,844.4598097,1640.704136,1420.798129,1074.758952,1778.31229,1365.606733,971.6071545,1914.477628,1570.116747,923.8720364,2702.740943,1882.542814,1106.830799,2568.716147,1705.196199,1044.305702,3276.084293,2246.279199,1026.27219,194.4220832,5142.964243,1008.730668,2924.608188,595.3802284,1000.580402,198.8452431,6568.665038,1371.077253,3961.968475,759.715879,980.5440194,202.4592571,9841.017623,1987.147011,5662.582932,1090.035878,1004.606346,204.8574558,19967.19482,4005.863815,10509.14564,2049.399932,1191.168082,214.1379223,1041.544552,291.7654073,1445.680662,124.2868764,227.4038935,322.0451197,1398.526481,99.2948106,385.9238569,315.4800365,1424.298514,139.1508938,814.2246536,227.7823858,1378.51763,112.0807454,699.549074,329.2704705,1409.324156,90.72563551,363.9439235,349.1275133,1184.069712,160.4207943,807.528236,240.0818982,1407.871492,121.023317,614.8688152,280.6601726,1598.04901,81.63823387,401.9100238,319.4568051,1403.403341,231.7618242,1451.393025,346.0250819,1055.878636,239.1180191,763.8726789,136.9437197,528.3352562,158.6989109,351.3570797,126.6486892,1330.97941,259.9710633,1503.010517,300.4716231,1091.226029,220.3335555,905.2493089,177.4448967,712.1714381,139.377081,497.8570105,98.7370841,979.8755749,207.8739275,1701.088753,1785.467857,1910.357401,2004.393889,2953.007372
75,76,1133.40494,204.4616851,1.227542451,0.949412094,0,0,2.11545188,2.11545188,2.11545188,2.11545188,2.11545188,3.127250731,3.127250731,3.127250731,1185.580673,1185.580673,1185.580673,204.4616851,1291.629117,997.6118447,1014.319845,873.8479843,849.8246989,1378.72356,1095.224975,1057.851457,917.0985367,962.7210304,1162.632183,1039.51651,878.278166,1415.294755,1342.525637,940.5995566,1040.265618,1151.918079,1151.150226,1170.119247,1136.606749,1277.058913,785.7074313,985.2310357,1028.834767,1048.200152,913.7656354,1102.94573,1189.378055,1142.712409,850.517006,905.3567136,1150.385964,1062.016379,1089.355091,822.4120206,897.908908,841.0916628,1143.575687,1468.459108,926.3124917,191.5436678,1112.166823,200.7843881,962.826307,179.0352192,938.0525002,165.5716422,951.9982039,193.9148281,1184.824327,196.658311,730.5775808,180.3881347,909.5942509,208.5036093,1101.143921,184.5766318,998.1073621,249.4221555,644.6845428,308.0693058,1037.55833,202.5250486,1289.724424,204.5539666,1260.677371,216.696369,1095.079163,225.3230818,1047.119386,199.3101668,921.0389962,264.0830059,939.9584671,180.5475973,750.6661256,91.70972121,1007.38946,221.2292238,837.5573253,174.3614209,821.8002243,195.3611711,1118.04087,220.201959,1180.519552,252.7100169,1104.747156,185.2109593,1187.157487,221.132987,1127.733472,275.2768087,1382.972523,244.7702187,825.54158,204.7294991,1134.806024,178.9532254,1077.471435,216.8009497,1152.355706,218.3732388,1136.605521,224.5790429,1071.007646,288.926482,1029.834908,187.2019907,981.296838,179.6705676,1164.03096,196.4861354,1024.511943,164.611386,1349.304674,249.1583662,670.7907008,220.8166466,1260.2218,189.569536,1155.321969,174.2927137,816.8171338,197.9707216,1349.304674,1349.304674,1349.304674,1349.304674,1349.304674
76,77,808.8858952,142.7123923,1.694287361,1.467648756,0,0,0.21542807,0.21542807,0.21542807,0.21542807,0.21542807,1.248173564,1.248173564,1.248173564,1021.185188,1021.185188,1021.185188,142.7123923,906.0795493,951.1021185,530.1916632,1074.060653,926.6975028,703.5966727,1026.282197,1000.040491,1041.160027,1103.258774,1060.603724,1136.258556,866.4838846,797.0433191,1038.887305,998.1240507,1026.346031,1033.840658,711.4585924,1001.172105,853.3855238,1222.379343,1379.281549,692.6949522,982.4042897,1027.472575,1056.328041,1191.373318,1274.154866,644.6805661,1215.234938,1107.398207,1072.378853,328.6288441,906.7544157,1342.892388,892.4345923,1180.541368,1116.406897,1165.921887,1286.183207,197.3059698,837.5964038,200.8226398,1039.057677,201.9252506,953.415099,165.2886534,1059.627452,247.2543814,953.268057,146.2946859,993.9536211,109.1668785,1106.086562,177.0916392,1414.246981,283.2641038,1045.620899,130.7079909,1271.086818,295.8977661,1320.843149,217.2973449,916.4070315,181.9840766,806.3495618,235.5390779,1059.132089,136.6237083,874.4846032,325.4391693,1187.488477,211.1499409,709.1412114,203.6859622,930.6063328,233.7995147,859.3333555,197.7449708,963.0162712,182.0657595,653.1143844,238.254132,1086.543856,138.8471287,1206.061454,167.886619,1055.462061,173.7804171,681.3078697,207.2422762,803.8398635,186.4031372,959.7087984,231.0306452,944.3378245,196.1192736,1153.295895,145.2323767,1437.765767,209.0527311,1201.935638,258.6567087,1037.596904,236.1766506,741.1704686,229.8266649,1086.756452,221.0859493,1229.530175,249.164865,859.7186892,149.711937,902.1826084,165.6617641,1146.375816,206.5086408,1037.395688,197.2335551,1056.252043,197.0200952,1183.665433,224.2787477,774.9442645,111.1100893,1146.375816,1146.375816,1146.375816,1146.375816,1146.375816
77,78,645.9069304,274.6951438,2.456327439,1.259343453,0,0,2.47986549,2.47986549,2.47986549,2.47986549,2.47986549,0.946898667,0.946898667,0.946898667,847.1609731,847.1609731,847.1609731,274.6951438,1002.708643,1149.673045,780.727029,731.6692478,1304.640395,1306.90927,905.2731423,1165.507794,1320.21796,1070.737941,1178.342329,1360.207388,771.7240306,835.5603441,945.2374245,691.1924217,980.2533852,811.0470953,1015.920678,800.9524984,550.4263784,1341.068573,1431.645709,1156.735576,1319.596077,977.879238,1041.068755,1008.655137,987.7982938,1257.286404,634.67571,1048.613185,1076.687462,1132.971913,1367.452702,847.0821494,773.9679818,969.5398121,1166.27708,1135.883217,1231.225561,263.0868537,836.8608574,193.7667631,1158.798377,221.8018027,1029.863564,172.8282339,1099.460458,187.4457805,1262.892475,215.4360105,857.9780138,165.943473,1293.85576,213.7559666,537.2678261,205.0474408,923.5162725,213.6870184,1150.971104,134.1646484,731.5111324,219.8591357,913.8513956,196.3494101,478.2641118,184.778401,1114.827724,224.2003408,1118.932916,190.8754869,953.8228751,186.6877408,1037.134988,137.5969685,977.4999821,279.4032912,787.3884442,210.5921757,1040.471169,124.3799994,1195.518297,186.5724947,964.1938518,214.2330507,707.5894933,107.0554231,1110.40852,271.3160231,1349.731126,223.1569625,795.4667392,221.3609668,1042.480663,238.4558908,1179.501899,220.4927607,1183.123878,257.8721779,1018.602682,243.6246769,1008.872986,177.2026326,1495.527009,191.8066042,859.356263,190.7167221,1053.838368,178.1355027,1104.285591,239.8972158,1304.46242,149.6154183,1064.269742,125.9514771,1020.970684,144.8017387,1326.09086,163.7020352,872.8534307,308.392149,851.3735443,193.8747244,784.3628293,248.6459614,1020.970684,1020.970684,1020.970684,1020.970684,1020.970684
78,79,505.8302548,302.000227,1.866986611,1.00421672,7,1,10,10,3.6,3.6,5.18,2.242707985,0.278,0.278,764.50906,744,671,251,1914.410396,1094.962486,1088.082812,898.4589844,146.5606745,2100.509701,1166.183722,1096.11897,940.6537244,7.761892431,910.5018255,1109.827097,1195.479895,637.5024766,1279.06923,1126.4957,763.2599522,2179.045355,1793.515874,979.2825486,4026.126593,2316.730496,992.5091934,1473.02615,1214.338326,1018.335566,2096.341152,1365.841296,1111.812418,2421.453084,1414.949507,1083.309167,3000.549543,1725.866863,958.8535664,2473.653826,1749.51772,1018.624935,3311.999228,1895.711101,985.3424636,198.7740017,5385.131791,971.4817799,2869.073723,631.3872543,1014.941183,190.1499801,6782.663252,1318.753388,3968.490738,778.2143454,995.7817149,195.3614727,10131.6089,2014.731527,5469.686222,1100.157748,990.4606818,200.8993377,19942.30942,4011.533947,10379.80877,2103.239048,779.7789868,151.7940866,931.1662187,272.8180401,1572.955812,152.3082456,707.0474604,316.7330809,1845.197508,109.1492777,510.9273026,306.0845328,1180.796082,140.8096297,745.6853581,283.4458188,1346.273634,125.8112498,659.5194597,234.4827588,1591.387465,93.19871071,455.6297361,273.0250297,1203.660418,161.5164435,789.3589015,240.8725388,1395.078008,120.2125096,596.2508498,278.3178383,1590.25751,78.73460375,401.0688947,315.765864,922.6087337,263.2819386,1718.270043,347.6149806,936.461188,200.7563679,789.9649855,206.4031642,809.0256933,119.5672377,453.6647446,119.0640557,1294.986908,256.9742338,1486.201068,303.1028241,1096.806514,217.9016952,897.3748419,176.1463731,695.7837102,140.3519889,508.1022144,101.4115491,947.1500063,166.2093093,1712.841019,1812.100569,1901.620591,2016.369588,3007.50781
79,80,503.516121,297.6142264,2.327216238,1.30879193,7,0,10,10,3.6,3.6,5.18,1.585334577,0.278,0.278,765.3383975,744,671,251,1993.455282,1105.140523,1095.750133,919.787273,-24.59564728,2049.340914,1110.254838,1089.889851,868.5670498,117.9881729,801.8757669,1434.232313,740.3031524,954.2435786,1068.341376,1161.879694,967.9827707,1918.799258,1291.48227,978.84702,4084.463477,2570.072332,981.7003049,1653.603189,1310.675922,880.9502663,2109.227902,1624.684499,1086.59524,2172.041547,1552.17313,1166.286765,2758.705313,1804.069237,972.7978121,2486.265766,1761.068597,913.6234791,3214.1586,2209.189763,947.4748751,190.3756057,4852.771152,1023.650189,2906.226627,584.1777671,975.7167063,201.0863718,6868.214033,1333.656051,3986.308164,787.1281981,991.9224655,201.657613,9770.061557,1989.948576,5489.113879,1103.75903,1005.202759,198.4405388,19903.39808,4030.883217,10713.58956,2082.842943,1146.790124,182.6306193,824.089307,195.1753287,1336.386546,67.23053558,586.3884656,366.164753,1453.035543,99.01182234,358.3440263,246.6360668,1129.228401,156.7993212,794.1937136,231.3444673,1228.390939,140.3120267,636.7276782,257.5135425,1618.2929,85.213938,431.2488644,325.2989023,1216.26055,159.7348155,805.1052093,240.6635631,1419.598313,118.8673556,594.1015612,278.7928951,1572.653703,80.19530904,399.4820079,323.9225638,1156.580925,203.9882645,1522.130506,355.0307059,708.3312123,196.509991,1204.419556,203.9362236,744.0038585,139.9391908,479.7393523,117.6275043,1298.094319,262.6478243,1514.879792,299.9336633,1104.748832,218.7297695,894.7815161,178.4447343,683.246123,140.7737706,501.4766176,101.9210233,1195.150214,253.4686022,1706.555257,1789.174127,1888.116026,2020.178721,2966.355489
80,81,498.4757158,296.0069851,2.225513117,0.838698854,7,0,10,10,3.6,3.6,5.18,1.025914144,0.278,0.278,785.75365,744,671,251,2042.070327,1112.776748,1120.164241,921.0377184,168.1097665,2055.235001,1100.905781,1111.143509,847.3804576,168.4478091,774.7041817,1095.141166,991.6241304,1118.35086,1228.966149,848.6486973,1104.338246,1844.75449,1694.426064,1000.560989,4251.383955,2654.458424,1016.224969,1870.61242,1271.249238,1069.227565,1730.068885,1505.794536,857.0329265,2467.659238,1611.89902,971.1026922,2974.503644,1806.580344,989.8794323,2665.140971,1925.030381,936.0293313,3622.258568,1997.719845,985.5981532,201.2233574,5020.175055,959.2490198,2874.768577,568.6904217,968.6339105,201.7825178,6790.8767,1335.195856,3869.227704,764.9277417,985.7472246,202.8805065,10060.48807,1995.944621,5362.02579,1081.66514,1016.62093,201.3448155,20314.89384,3981.174864,10416.19462,2097.898396,1133.849362,237.5942304,819.6901157,253.9641934,1278.922665,42.66990071,505.6133987,265.7050151,1660.567856,150.1733778,462.1438392,348.4625621,1373.801555,145.6109637,788.2421902,260.648537,1594.289029,114.5144567,594.3406517,337.5644495,1689.765979,76.0564383,414.5187878,278.1258712,1190.36942,159.3647866,793.211775,241.7844994,1397.519469,122.099202,606.2623234,279.0001787,1599.503298,79.62212356,399.1716399,323.2482683,1614.022912,224.5096517,1534.576486,307.4193752,976.4813248,244.4023466,746.5237247,129.1327548,742.9444427,212.1851885,460.4589947,98.46696701,1311.413744,259.1078652,1500.476397,296.2833456,1117.465703,221.4804717,892.5895197,180.0603968,698.0612683,139.5004773,496.6435841,97.61825511,1159.92041,214.0898456,1688.649765,1812.755445,1920.368455,2011.153109,2947.39968
81,82,501.5469495,298.1600625,1.924146984,0.562752663,7,1,10,10,3.6,3.6,5.18,0.178025608,0.278,0.278,852.9428931,744,671,251,1993.633642,1116.96283,1048.255431,962.3747897,97.71610381,1888.41988,1070.946845,1062.075947,929.5363807,76.35657589,1357.846939,1398.874021,1415.10467,1019.487041,1020.447411,1437.543284,932.2741229,2125.172639,1408.975653,953.2687622,4072.193456,2592.472834,894.6531231,1945.25906,1294.215103,1053.827804,1783.491429,1448.374239,1070.865678,1798.276611,1453.013572,909.2529756,2817.324027,1881.437496,934.981122,2773.373867,1623.055228,1082.73258,3590.813043,2310.670644,1017.87356,196.6887677,4873.715516,933.471152,2930.775493,547.2002418,992.7385013,194.8942284,6725.169374,1427.188573,3656.586954,746.7631029,1027.225704,204.0868261,10324.74751,2037.913792,5651.83114,1115.434154,993.3712379,198.9905196,19846.96531,4008.441247,10468.71922,2105.415047,1273.499286,237.2223077,987.9021754,261.6093671,1240.691338,107.9983144,664.7810509,317.9486349,1413.089426,89.63062457,597.1491427,311.0515919,1225.112289,162.5083662,788.5211771,256.2804777,1650.181721,116.5562072,565.6097609,290.9139485,1533.726939,77.39398853,375.4816193,296.5891075,1181.88426,160.5437836,788.6423543,236.9534265,1415.668232,119.4178631,599.7743586,275.2731593,1610.370241,79.25829124,406.8780728,321.7779013,1326.713832,291.0481269,1426.430757,206.8605374,845.755495,217.780726,841.1159776,220.466395,770.9968232,87.62460904,483.9230991,112.7106393,1289.749701,260.0681584,1498.856563,300.5233995,1085.140187,220.8992516,885.6796529,182.23664,690.8479247,138.8314669,492.4151972,101.0844921,1034.371789,174.2129346,1681.931674,1821.605671,1911.712091,2015.341844,2981.936863
82,83,830.8692389,134.8609948,0.041620843,0.561958959,0,0,0.50686068,0.50686068,0.50686068,0.50686068,0.50686068,0.481249686,0.481249686,0.481249686,806.6485037,806.6485037,806.6485037,134.8609948,626.1206545,848.2556227,917.5650155,991.4467053,1177.583595,1036.793737,1170.904791,987.6186442,1096.550581,907.044101,1045.109194,988.024129,1390.577554,736.6832557,1191.6404,1071.81324,1087.778307,895.8730183,1023.863953,960.8331815,1153.511773,867.660396,719.6453142,695.7615275,1050.020195,1113.236237,1172.670984,1079.505618,990.4543591,839.605377,1057.403724,1061.919576,702.4868482,684.4594527,1088.204295,1013.350066,930.8344055,1327.891375,1237.787537,1121.322975,815.596644,179.8471554,892.8738987,207.4655759,1176.474722,196.2856144,1439.934384,130.0453291,971.5183844,162.7680185,1131.523598,237.1841129,1014.80007,130.4256216,827.1566077,246.6983991,635.0784135,120.7660167,912.5666205,207.4808705,1342.350774,200.0605002,1145.362513,245.0264037,911.3080079,179.7491675,1049.790515,203.5527234,649.4562447,173.9387223,1235.002032,162.7128458,1051.376908,178.0640933,921.2966136,177.623185,651.7573225,160.7764208,775.8374842,183.6843885,1235.04589,181.5434038,1077.718652,109.6460499,796.3154585,226.6319538,1073.913963,244.5923204,949.0545521,224.5217704,616.2068845,187.8048582,1161.347861,218.9465012,792.2048337,206.5649564,1082.026733,172.280905,763.8849762,220.6900998,797.3956671,202.6260264,988.215983,229.6398223,959.2357394,158.7521091,833.5436989,237.9005498,848.5186516,242.1238203,898.2173145,229.7253543,1104.178232,326.0753534,889.8808235,166.7988325,1115.931262,217.710826,971.8890756,211.6660948,932.2899435,203.4804793,1099.404371,272.4630519,1016.776107,181.6562948,1115.931262,1115.931262,1115.931262,1115.931262,1115.931262
83,84,1035.437638,192.9213777,0.757184484,1.06000376,0,0,1.26423917,1.26423917,1.26423917,1.26423917,1.26423917,0.669291521,0.669291521,0.669291521,1431.117617,1431.117617,1431.117617,192.9213777,926.0654822,1173.296964,1243.826191,1237.205978,1111.847424,689.3723141,753.3779703,968.1534683,1029.543508,1173.374862,1096.290671,1149.283496,834.994994,1376.251274,1066.677035,812.6359751,886.521896,819.7263859,955.9210675,991.8680015,1080.869276,1486.13659,920.6821101,760.3153006,910.173888,961.69421,646.167539,914.2846645,954.7886918,732.3716871,1268.285444,1451.941146,1267.986976,1103.058775,1039.305998,893.6914186,970.1637218,1306.557202,1158.565626,1016.029889,880.693087,231.5555635,923.7858992,244.4454418,666.4953437,212.8586816,1037.789157,155.978813,1159.055917,178.9829793,703.0151054,183.0150422,866.2624183,224.448142,898.6498205,199.9872539,843.458077,233.6999141,909.9815958,175.5769835,1304.004069,258.6241971,1109.561426,191.1834692,1086.458811,147.9776645,1231.973343,166.8054796,911.034427,225.7249426,782.2290834,201.4450498,1121.712902,202.1313141,1057.110084,244.6571118,1237.289689,245.0769327,1493.871157,150.4535721,830.1092818,272.7638377,1220.90122,191.331437,1283.881116,172.6990296,837.1791252,240.8751744,878.906103,208.1245806,845.061594,144.8372031,884.0642905,204.8733369,829.5416585,195.0160484,925.5199247,207.4350222,925.0157147,184.5746598,1047.078879,175.5862911,1306.410363,183.6073341,922.3410177,233.2589498,828.7151138,124.7246868,993.5188736,188.0106147,698.9911562,175.4857796,1209.289619,216.5125563,991.9453548,225.7255732,1038.244193,171.0043816,1271.218889,233.1601541,928.4457317,120.4840443,1059.485618,168.1921966,1032.005399,169.7913775,1038.244193,1038.244193,1038.244193,1038.244193,1038.244193
84,85,1005.553819,294.6005866,1.941558972,0.479740762,4,1,10,10,3.6,3.6,5.18,6.410750339,1.775829763,1,973.4365934,1000,1000,251,1940.061484,1059.765253,1118.07608,945.9960614,89.40885857,942.1896058,1162.650706,1037.956055,1186.014314,941.894921,994.7502071,1179.912956,860.0832262,1081.638225,686.481448,1243.16592,897.4513941,1248.817417,1414.471766,1299.948663,892.0601437,1005.341384,713.6675929,1131.3902,755.7903421,730.6484892,612.9166728,525.1873628,1125.133904,828.5460692,1178.824846,877.3136677,927.9105622,983.5221907,825.7508404,895.1369609,997.698585,1114.888137,811.6244065,1085.580827,1036.16902,203.4297681,1372.068669,240.9125031,886.6377711,158.7972143,1001.885675,165.2998849,967.964675,159.4791381,1201.576768,254.9063431,1187.083788,161.3315257,716.3119168,258.997299,1153.996253,202.2326985,1183.336231,238.8418671,1181.44121,220.7394992,982.293151,199.1353609,955.6847888,223.8968929,770.3956506,196.7466669,829.193228,183.5834305,862.4869957,232.3364325,878.2703484,131.7057354,675.620372,202.5556559,1199.425505,246.4809144,1111.552796,170.2740535,905.087954,206.6237765,1158.35597,167.3346968,917.8618953,250.6496366,1221.701074,128.4156924,625.599679,210.955314,909.2695307,153.7655222,1426.388855,205.8842844,962.2921026,214.9676298,1247.988606,152.3122409,954.0113966,201.728344,931.1832781,189.7418358,932.4577501,124.1970513,892.4400957,251.2932385,843.4727898,170.1232278,1136.228576,202.0385086,1008.781743,166.6507054,864.8779037,204.8227589,1395.369497,181.5738361,858.4757853,263.0297837,785.3460354,187.980382,1008.169938,174.9316776,881.0776804,200.4599127,900.6654704,219.9463359,858.4757853,858.4757853,858.4757853,858.4757853,858.4757853
